movie_id,name_rus,kp_rating,movie_duration,kp_rating_count,movie_year,imdb_rating,imdb_rating_count,genres,countries,budget,critics_rating,name_eng
3144,˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜-˜˜˜˜˜,6.017,74,341.0,1943,6.6,5234.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,25.0,Frankenstein Meets the Wolf Man
314420,˜˜˜ ˜˜˜˜˜˜˜ ˜˜˜˜˜˜ (˜˜˜˜˜˜ 2007 ˜ 2009),6.676,-,132.0,2007,6.7,371.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,,The Drinky Crow Show
31449,˜˜˜˜˜˜˜˜,7.651,81,1323.0,1995,6.1,1195.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",AUD 4˜300˜000,,Napoleon
31455,˜˜˜˜˜˜ ˜˜˜˜˜ 2: ˜˜˜˜˜ ˜˜˜˜˜,4.061,101,330.0,2002,3.6,1453.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜]",,,Black Mask 2: City of Masks
314552,˜˜˜˜˜˜˜˜ ˜˜˜,6.267,97,143.0,2008,5.3,663.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",,,The Garden of Eden
314554,˜˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,1.92,82,231.0,2007,1.7,1328.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",[˜˜˜],,,Universal Soldiers
314555,˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜),2.265,85,152.0,2007,2.8,568.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$750˜000,,Invasion of the Pod People
314559,˜˜˜˜˜˜ ˜˜˜˜,6.798,90,300.0,2005,6.7,406.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜],,,Nuit noire
3146,˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜˜,6.03,67,287.0,1942,6.1,3664.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],,75.0,The Ghost of Frankenstein
31465,˜˜˜˜˜˜,7.105,123,520.0,1980,7.1,5782.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,95.0,Gloria
314724,˜˜˜˜˜˜ ˜˜˜˜˜˜˜-˜˜˜˜˜˜˜˜˜,4.533,86,3226.0,2009,5.2,16236.0,"[˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],,27.0,Lesbian Vampire Killers
314754,˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜,3.177,86,173.0,2008,4.0,766.0,[˜˜˜˜˜˜˜˜˜˜],[˜˜˜],,,Battle Planet
314795,˜˜˜ ˜˜˜˜˜˜˜,5.087,86,384.0,2007,4.9,1193.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,,House of Fears
31480,˜˜˜˜ ˜˜˜˜˜ ˜˜˜˜˜,7.926,105,547.0,1998,7.6,12872.0,"[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜, ˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜]",,91.0,Buena Vista Social Club
314810,˜˜˜˜˜˜˜˜ (˜˜˜˜˜),3.709,81,257.0,2007,1.5,714.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,,Diary of a Cannibal
314835,˜˜˜˜˜ ˜˜˜˜˜˜˜,6.611,89,1736.0,2008,6.2,4708.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,,Birds of America
31484,˜˜˜˜˜˜˜ ˜˜ ˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜˜,7.599,79,259.0,1989,6.3,514.0,[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],"[˜˜˜˜˜˜˜˜ (˜˜˜), ˜˜˜˜˜˜˜]",,,Aufzeichnungen zu Kleidern und St?dten
314848,˜˜˜˜˜˜ ˜˜˜,6.447,90,11296.0,2008,5.5,4914.0,[˜˜˜˜˜],[˜˜˜],,,Make It Happen
31485,˜˜˜˜˜-˜˜,7.642,92,355.0,1985,7.3,1498.0,[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],"[˜˜˜, ˜˜˜˜˜˜˜˜ (˜˜˜)]",,60.0,Tokyo-Ga
31487,˜ ˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,7.608,175,567.0,1976,8.0,3006.0,[˜˜˜˜˜],[˜˜˜˜˜˜˜˜ (˜˜˜)],DEM 680˜000,,Im Lauf der Zeit
31488,˜˜˜˜˜ ˜ ˜˜˜˜˜˜˜,8.038,110,4758.0,1973,8.0,5773.0,[˜˜˜˜˜],[˜˜˜˜˜˜˜˜ (˜˜˜)],DEM 500˜000,,Alice in den St?dten
31489,˜˜˜˜ ˜˜˜˜˜,6.351,90,256.0,1972,6.0,527.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜ (˜˜˜), ˜˜˜˜˜˜˜]",DEM 850˜000,,Der scharlachrote Buchstabe
3149,˜˜˜˜˜˜ ˜˜˜˜˜: ˜˜˜˜˜˜ ˜˜˜˜˜ ˜ ˜˜˜˜˜ ˜˜˜˜˜,6.388,65,132.0,1942,6.8,2833.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,,Sherlock Holmes and the Voice of Terror
31490,˜˜˜˜˜ ˜˜˜˜˜˜˜ ˜˜˜˜˜ ˜˜˜˜˜˜˜˜,6.84,101,386.0,1971,6.7,818.0,"[˜˜˜˜˜, ˜˜˜˜˜]","[˜˜˜˜˜˜˜˜ (˜˜˜), ˜˜˜˜˜˜˜]",DEM 620˜000,,Die Angst des Tormanns beim Elfmeter
31491,˜˜˜˜ ˜ ˜˜˜˜˜˜,6.081,116,112.0,1970,6.1,155.0,[˜˜˜˜˜],[˜˜˜˜˜˜˜˜ (˜˜˜)],DEM 12˜000,,Summer in the City
314949,˜˜˜˜˜˜˜ 205,4.031,91,160.0,2007,4.5,1173.0,[˜˜˜˜˜],[˜˜˜˜˜],DKK 6˜000˜000,,Kollegiet
314955,˜˜˜˜˜,7.878,167,127.0,2007,5.5,383.0,[˜˜˜˜˜˜],[˜˜˜˜˜],,,Munna
315059,?˜˜˜˜ ˜˜˜˜,7.259,128,147.0,2007,6.7,186.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,Kiiroi namida
315078,˜˜˜˜ ˜˜˜˜˜˜,5.261,100,342.0,2008,5.0,2104.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$4˜000˜000,,Stiletto
3151,˜˜˜˜˜˜˜-˜˜˜˜,7.122,70,1044.0,1941,7.4,15763.0,"[˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],$180˜000,94.0,The Wolf Man
315168,˜˜˜˜˜ ˜˜ ˜˜˜˜˜˜˜˜,6.787,101,15450.0,2008,6.0,71849.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$60˜000˜000,19.0,Righteous Kill
31517,˜˜˜˜,6.009,93,172.0,1986,5.8,3407.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$3˜300˜000,,Vamp
315175,˜˜˜˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜),5.571,94,200.0,2008,3.9,375.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜˜˜˜],,,Shred
315262,˜ ˜˜˜˜˜ ˜˜˜˜ ˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜),7.034,50,617.0,2005,6.5,100.0,"[˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,Boku wa imouto ni koi wo suru: Secret sweethearts - Kono koi wa himitsu
315275,˜ ˜˜ ˜˜˜˜˜,6.38,107,501.0,2009,6.5,3283.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜],,,In Her Skin
31563,˜˜˜˜˜˜˜,6.943,107,240.0,1968,6.5,512.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,100.0,Partner.
31572,˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜,6.396,90,1799.0,1998,4.6,564.0,[˜˜˜˜˜˜˜˜˜˜˜],[˜˜˜],,,The New Swiss Family Robinson
31586,˜˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜ (˜˜˜˜˜),5.976,89,118.0,1990,3.9,519.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,,Martial Law
315875,˜ ˜˜˜˜ ˜˜˜ ˜˜˜˜˜˜˜,5.325,92,184.0,2008,5.6,1050.0,[˜˜˜˜˜˜˜],[˜˜˜],,35.0,Diminished Capacity
315990,˜˜˜˜˜˜,6.609,92,11479.0,2008,6.5,27882.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$3˜000˜000,54.0,Choke
316,˜˜˜˜˜˜˜: ˜˜˜˜˜˜˜˜˜,7.595,129,95505.0,2003,6.7,343644.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜, ˜˜˜]",$150˜000˜000,36.0,The Matrix Revolutions
316003,˜˜˜˜˜˜˜˜ ˜˜˜,6.535,97,188.0,2007,7.3,1621.0,[˜˜˜˜˜],"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",,60.0,Mogari no mori
316007,˜˜˜˜˜˜˜˜˜˜,4.083,85,244.0,2010,4.1,810.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],$2˜300˜000,,Splintered
31603,˜˜˜˜˜˜˜ ˜˜˜˜,7.277,120,468.0,1977,6.7,3581.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜ (˜˜˜)]",DEM 12˜000˜000,23.0,Das Schlangenei
316074,˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜,6.135,88,2266.0,2008,5.7,7592.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",,,Night Train
316098,˜˜˜˜˜˜˜˜˜˜˜˜,6.88,105,1271.0,2008,7.3,10223.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",˜5˜700˜000,92.0,Il divo: La spettacolare vita di Giulio Andreotti
316099,˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜˜˜,7.009,98,11970.0,2009,6.4,14142.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜],,39.0,Love and Other Impossible Pursuits
316101,˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜,7.357,78,1409.0,2008,7.1,2410.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$125˜000,93.0,Idiots and Angels
3162,˜˜˜˜˜ ˜˜˜˜˜˜˜,6.894,135,244.0,1939,7.2,1610.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$1˜000˜000,,Union Pacific
31621,˜˜˜˜˜˜˜˜˜˜˜-˜˜˜,7.098,108,233.0,1968,6.4,9965.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],,75.0,The Love Bug
316213,˜˜˜ ˜˜˜˜˜˜,6.993,93,1693.0,2007,6.5,3373.0,[˜˜˜˜˜],[˜˜˜],,57.0,The Poker House
316233,˜˜˜˜˜ ˜˜˜˜˜,6.581,82,437.0,1987,6.8,3518.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,Y?j? toshi
316338,˜˜˜,6.659,100,238.0,2013,6.0,442.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",˜9˜500˜000,,La mula
316343,˜˜˜ ˜˜˜ ˜˜˜˜,6.443,80,312.0,2008,6.0,824.0,[˜˜˜˜˜],"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",,,Donne-moi la main
316351,˜˜˜˜ ˜˜˜˜˜˜,5.804,87,274.0,2007,4.5,438.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜],,,Anna Nicole
316542,˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜,2.716,95,170.0,2009,3.2,857.0,[˜˜˜˜˜],[˜˜˜],$750˜000,,Bled
31665,˜˜˜˜˜ ˜˜˜ ˜˜˜˜˜,7.92,100,4757.0,2003,7.6,2723.0,[˜˜˜˜˜],"[˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜]",,67.0,Song for a Raggy Boy
316717,˜˜˜˜˜˜˜˜˜˜˜˜,6.505,110,150.0,2008,7.1,2282.0,[˜˜˜˜˜],"[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜ ˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",,89.0,Leonera
31676,˜˜˜˜˜˜˜ ˜ ˜˜˜˜˜,5.783,89,210.0,2005,4.2,516.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜˜˜˜]",,,Beauty and the Beast
316764,˜˜˜˜˜˜ ˜˜˜˜˜˜,7.874,101,332.0,2009,7.2,1494.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",CAD 6˜000˜000,,A Shine of Rainbows
31687,˜˜˜˜˜˜˜˜,7.129,94,223.0,1983,7.2,2848.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜]",[˜˜˜],$1˜000˜000,,Suburbia
316875,˜˜˜˜ ˜˜˜˜˜ (˜˜˜˜˜),5.288,91,793.0,2008,3.7,3200.0,[˜˜˜˜˜],[˜˜˜],$5˜000˜000,,April Fool's Day
316883,˜˜˜˜˜˜ ˜˜˜˜˜˜˜4 (˜˜˜˜˜),4.28,85,719.0,2008,3.8,1325.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜]",$6˜000˜000,,Dr. Dolittle: Tail to the Chief
3169,˜˜˜˜˜˜˜ ˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜,6.372,106,145.0,1938,7.0,1337.0,"[˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜],$2˜000˜000,,Alexander's Ragtime Band
31692,˜˜˜˜˜˜˜,7.19,96,1524.0,2003,6.5,3770.0,[˜˜˜˜˜˜˜],"[˜˜˜, ˜˜˜˜˜˜]",$500˜000,,Haggard
31694,˜˜ ˜ ˜˜˜˜˜˜˜,6.44,95,156.0,1972,6.7,2220.0,[˜˜˜˜˜],"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",,57.0,Tout va bien
31695,˜˜˜˜˜˜˜˜˜˜,6.345,98,1750.0,1968,5.9,23320.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",$9˜000˜000,73.0,Barbarella
31696,˜˜˜˜˜˜,7.205,98,115.0,1966,6.0,392.0,[˜˜˜˜˜],"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",,,La cur?e
31698,˜˜˜˜˜˜˜,7.739,97,726.0,1964,7.1,1232.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜],,,Les f?lins
317,˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜˜˜˜˜˜˜,7.126,101,17809.0,2002,6.0,79322.0,"[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜˜˜]",$60˜000˜000,42.0,Two Weeks Notice
317057,˜˜˜˜˜˜˜ (˜˜),7.363,78,248.0,2007,6.6,445.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜˜˜˜˜˜],,,Learners
317059,˜˜˜˜˜˜˜˜ ˜˜˜,5.261,107,218.0,2008,4.7,522.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],,,Dog Gone
31707,˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜,5.29,93,212.0,1979,5.7,2244.0,[˜˜˜˜˜˜˜],[˜˜˜],$239˜000,,Beneath the Valley of the Ultra-Vixens
317076,˜˜˜˜˜. ˜˜˜˜˜˜˜˜˜˜ ˜˜˜ (˜˜˜˜˜),6.12,73,202.0,2008,6.5,582.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜]",[˜˜˜],,,Turok: Son of Stone
31708,˜˜˜˜˜˜!,5.605,80,218.0,1976,6.1,2078.0,"[˜˜˜ ˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],,,Up!
317098,˜˜˜˜˜˜˜: ˜˜˜˜˜˜˜˜ ˜ ˜˜˜˜ ˜˜˜˜ (˜˜˜˜˜),5.677,105,186.0,2006,6.0,693.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,Pok?mon Ranger and the Temple of the Sea
317106,˜˜˜˜˜˜˜,6.881,120,152.0,2005,7.0,389.0,[˜˜˜˜˜],[˜˜˜˜˜˜],,,Zoo
317114,˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜ ˜˜˜˜˜,5.588,90,170.0,2011,3.5,119.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜],$3˜500˜000,,Sax?na a Lexikon kouzel
31714,˜˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜,5.943,98,124.0,1984,6.3,1206.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜]","[˜˜˜, ˜˜˜˜˜˜˜]",,,Radioactive Dreams
317146,˜˜˜˜˜˜˜˜˜@DEEP,6.747,120,123.0,2006,6.1,122.0,"[˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,Akihabara@Deep
317168,˜˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜˜˜: ˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜ ˜ ˜˜˜˜ ˜ ˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜ (˜˜˜˜˜),7.795,140,320.0,2005,8.2,707.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,K?kaku kid?tai: Stand alone complex - The laughing man
317169,˜˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜˜˜: ˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜˜˜˜ (˜˜˜˜˜),7.938,25,1009.0,2005,8.5,1021.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,K?kaku kid?tai: S.A.C. 2nd GIG - Individual eleven
31728,˜˜˜˜˜˜˜˜˜ ˜˜ 13-˜ ˜˜˜˜˜˜˜,7.27,91,2455.0,1976,7.4,29826.0,"[˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜],$100˜000,97.0,Assault on Precinct 13
31729,˜˜˜˜˜˜ ˜˜˜˜˜˜,6.598,82,1114.0,1974,6.5,16019.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜],$60˜000,79.0,Dark Star
317316,˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜ ˜˜˜˜,6.792,106,242.0,1992,7.6,1778.0,[˜˜˜˜˜],[˜˜˜˜˜˜˜],,,Qing shao nian nuo zha
31739,˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜,6.382,100,227.0,1989,6.2,8178.0,"[˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜]",[˜˜˜],$2˜500˜000,,House Party
317391,˜˜˜˜ ˜ ˜˜˜˜˜˜˜ ˜˜˜˜˜,7.356,103,350.0,2008,7.1,8478.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",˜4˜000˜000,72.0,Oorlogswinter
317463,˜˜˜˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜,7.468,83,2517.0,2007,6.9,2049.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜],˜2˜500˜000,,Joulutarina
317464,˜˜˜˜˜˜˜˜ ˜˜˜˜ (˜˜˜˜˜),5.89,103,111.0,2005,6.9,5439.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜],˜15˜000,,Star Wreck: In the Pirkinning
31747,˜˜˜˜˜ 3: ˜˜˜˜˜,5.833,92,209.0,1985,4.6,5779.0,[˜˜˜˜˜˜˜],"[˜˜˜, ˜˜˜˜˜˜]",$9˜000˜000,,Porky's Revenge
31763,"˜˜˜˜˜, ˜˜˜˜˜!",7.056,93,433.0,2000,3.7,1713.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜, ˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜]",$4˜500˜000,,MVP: Most Valuable Primate
31765,˜˜˜˜˜˜. ˜˜˜˜˜˜ ˜˜˜˜˜ (˜˜˜˜˜),4.638,90,721.0,1999,4.0,2600.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜, ˜˜˜]",AUD 15˜000˜000,,Komodo
317708,˜˜˜-˜˜˜: ˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜ (˜˜),6.644,42,107.0,2006,7.5,77.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,One Piece Jidaigeki Special: Luffy Oyabun Torimonocho
317709,˜˜˜-˜˜˜6,7.494,90,281.0,2005,7.1,555.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,One piece: Omatsuri danshaku to himitsu no shima
317710,˜˜˜-˜˜˜5,6.82,95,208.0,2004,6.8,505.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,One piece: Norowareta seiken
317711,˜˜˜-˜˜˜: ˜˜˜˜˜˜˜˜! ˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜ ˜˜˜˜˜! (˜˜),6.593,46,116.0,2003,7.6,113.0,"[˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜],,,One Piece: Mamore! Saigo no daibutai
317755,˜˜˜˜˜˜ ˜ ˜˜˜˜˜˜ ˜˜˜˜˜˜˜,7.863,80,356.0,1977,7.7,602.0,"[˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜, ˜˜˜˜˜]","[˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜ (˜˜˜)]",,,Carodejuv ucen
317808,˜˜˜ ˜˜˜˜˜˜,6.555,125,346.0,2007,6.6,81.0,"[˜˜˜˜˜˜˜˜˜˜˜˜˜˜, ˜˜˜ ˜˜˜˜˜˜˜˜]","[˜˜˜˜˜˜, ˜˜˜˜˜˜˜˜]",,,"Zhar nezhnykh. Dikiy, dikiy plyazh"
317843,˜˜˜˜˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜ ˜˜˜˜˜˜˜˜˜˜˜˜,7.301,107,275.0,2006,6.9,1131.0,[˜˜˜˜˜˜˜˜˜],[˜˜˜˜˜ ˜˜˜˜˜],,,Miseuteo robin ggosigi
317862,˜˜˜˜˜˜˜˜˜˜ ˜ ˜˜˜˜ ˜˜˜˜˜˜˜,6.715,101,388.0,2009,5.6,402.0,"[˜˜˜˜˜˜˜, ˜˜˜˜˜, ˜˜˜˜˜˜˜˜˜]",[˜˜˜˜˜˜˜˜˜˜],˜250˜000,,The Butterfly Tattoo
